Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of Citable OA
DISCRETE & COMPUTATIONAL GEOMETRY,DISCRETE COMPUT GEOM,SPRINGER,0179-5376,1432-0444,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,"2,696",0.8,Q4,0.45,26.85%
DISCRETE & COMPUTATIONAL GEOMETRY,DISCRETE COMPUT GEOM,SPRINGER,0179-5376,1432-0444,MATHEMATICS,SCIE,"2,696",0.8,Q3,0.45,26.85%
JOURNAL OF LABOR RESEARCH,J LABOR RES,SPRINGER,0195-3613,1936-4768,INDUSTRIAL RELATIONS & LABOR,SSCI,575,0.8,Q4,0.41,15.91%
STATISTICS & PROBABILITY LETTERS,STAT PROBABIL LETT,ELSEVIER,0167-7152,1879-2103,STATISTICS & PROBABILITY,SCIE,"5,098",0.8,Q4,0.39,11.49%
JOURNAL OF COMPARATIVE PATHOLOGY,J COMP PATHOL,ELSEVIER SCI LTD,0021-9975,1532-3129,PATHOLOGY,SCIE,"3,569",0.8,Q4,0.38,13.33%
JOURNAL OF COMPARATIVE PATHOLOGY,J COMP PATHOL,ELSEVIER SCI LTD,0021-9975,1532-3129,VETERINARY SCIENCES,SCIE,"3,569",0.8,Q3,0.38,13.33%
Revista Internacional de Andrologia,REV INT ANDROL,ELSEVIER ESPANA SLU,1698-031X,N/A,ANDROLOGY,SCIE,139,0.8,Q4,0.35,0%
Gynecologie Obstetrique Fertilite & Senologie,GYNECOL OBST FERT SE,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,2468-7197,2468-7189,OBSTETRICS & GYNECOLOGY,SCIE,991,0.8,Q4,0.34,39.01%
JOURNAL OF THEORETICAL PROBABILITY,J THEOR PROBAB,SPRINGER/PLENUM PUBLISHERS,0894-9840,1572-9230,STATISTICS & PROBABILITY,SCIE,"1,136",0.8,Q4,0.34,21.16%
FORMAL METHODS IN SYSTEM DESIGN,FORM METHOD SYST DES,SPRINGER,0925-9856,1572-8102,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,563,0.8,Q4,0.32,41.07%
Acta Mathematicae Applicatae Sinica-English Series,ACTA MATH APPL SIN-E,SPRINGER HEIDELBERG,0168-9673,1618-3932,"MATHEMATICS, APPLIED",SCIE,828,0.8,Q4,0.31,0%
TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,TERR ATMOS OCEAN SCI,SPRINGERNATURE,1017-0839,2311-7680,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"1,248",0.8,Q4,0.31,93.25%
TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,TERR ATMOS OCEAN SCI,SPRINGERNATURE,1017-0839,2311-7680,METEOROLOGY & ATMOSPHERIC SCIENCES,SCIE,"1,248",0.8,Q4,0.31,93.25%
TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,TERR ATMOS OCEAN SCI,SPRINGERNATURE,1017-0839,2311-7680,OCEANOGRAPHY,SCIE,"1,248",0.8,Q4,0.31,93.25%
THEORY AND DECISION,THEOR DECIS,SPRINGER,0040-5833,1573-7187,ECONOMICS,SSCI,"1,511",0.8,Q4,0.31,35.60%
THEORY AND DECISION,THEOR DECIS,SPRINGER,0040-5833,1573-7187,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"1,511",0.8,Q4,0.31,35.60%
JOURNAL OF CHEMICAL CRYSTALLOGRAPHY,J CHEM CRYSTALLOGR,SPRINGER/PLENUM PUBLISHERS,1074-1542,1572-8854,CRYSTALLOGRAPHY,SCIE,895,0.8,Q4,0.28,5.88%
JOURNAL OF CHEMICAL CRYSTALLOGRAPHY,J CHEM CRYSTALLOGR,SPRINGER/PLENUM PUBLISHERS,1074-1542,1572-8854,SPECTROSCOPY,SCIE,895,0.8,Q4,0.28,5.88%
REPORTS ON MATHEMATICAL PHYSICS,REP MATH PHYS,PERGAMON-ELSEVIER SCIENCE LTD,0034-4877,1879-0674,"PHYSICS, MATHEMATICAL",SCIE,"1,251",0.8,Q4,0.28,0.68%
Review of Derivatives Research,REV DERIV RES,SPRINGER,1380-6645,1573-7144,"BUSINESS, FINANCE",SSCI,199,0.8,Q4,0.23,28.21%
Review of Derivatives Research,REV DERIV RES,SPRINGER,1380-6645,1573-7144,ECONOMICS,SSCI,199,0.8,Q4,0.23,28.21%
GEOCHEMISTRY INTERNATIONAL,GEOCHEM INT+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0016-7029,1556-1968,GEOCHEMISTRY & GEOPHYSICS,SCIE,"2,054",0.8,Q4,0.22,2.50%
CHEMISTRY OF NATURAL COMPOUNDS,CHEM NAT COMPD+,SPRINGER,0009-3130,1573-8388,"CHEMISTRY, MEDICINAL",SCIE,"4,336",0.8,Q4,0.21,0%
CHEMISTRY OF NATURAL COMPOUNDS,CHEM NAT COMPD+,SPRINGER,0009-3130,1573-8388,"CHEMISTRY, ORGANIC",SCIE,"4,336",0.8,Q4,0.21,0%
NEUROCIRUGIA,NEUROCIRUGIA,ELSEVIER ESPANA SLU,1130-1473,2340-6305,NEUROSCIENCES,SCIE,349,0.8,Q4,0.2,0%
NEUROCIRUGIA,NEUROCIRUGIA,ELSEVIER ESPANA SLU,1130-1473,2340-6305,SURGERY,SCIE,349,0.8,Q4,0.2,0%
Radiophysics and Quantum Electronics,RADIOPHYS QUANT EL+,SPRINGER,0033-8443,1573-9120,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"1,149",0.8,Q4,0.2,0%
Radiophysics and Quantum Electronics,RADIOPHYS QUANT EL+,SPRINGER,0033-8443,1573-9120,"PHYSICS, APPLIED",SCIE,"1,149",0.8,Q4,0.2,0%
Radiophysics and Quantum Electronics,RADIOPHYS QUANT EL+,SPRINGER,0033-8443,1573-9120,"PHYSICS, FLUIDS & PLASMAS",SCIE,"1,149",0.8,Q4,0.2,0%
RUSSIAN JOURNAL OF ORGANIC CHEMISTRY,RUSS J ORG CHEM+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1070-4280,1608-3393,"CHEMISTRY, ORGANIC",SCIE,"2,719",0.8,Q4,0.2,0%
Dermatologie,DERMATOLOGIE,SPRINGER HEIDELBERG,2731-7005,2731-7013,DERMATOLOGY,SCIE,"1,205",0.8,Q4,0.19,25.54%
Pratiques Psychologiques,PRAT PSYCHOL,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1269-1763,N/A,PSYCHOLOGY,SCIE,170,0.8,Q4,0.19,41.82%
Pratiques Psychologiques,PRAT PSYCHOL,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1269-1763,N/A,"PSYCHOLOGY, MULTIDISCIPLINARY",SSCI,170,0.8,Q4,0.19,41.82%
Contemporary Problems of Ecology,CONTEMP PROBL ECOL+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1995-4255,1995-4263,ECOLOGY,SCIE,802,0.8,Q4,0.18,0.40%
Soil Mechanics and Foundation Engineering,SOIL MECH FOUND ENG+,SPRINGER,0038-0741,1573-9279,"ENGINEERING, GEOLOGICAL",SCIE,659,0.8,Q4,0.18,0%
DOKLADY PHYSICS,DOKL PHYS,MAIK NAUKA/INTERPERIODICA/SPRINGER,1028-3358,1562-6903,MECHANICS,SCIE,787,0.8,Q4,0.17,1.16%
DOKLADY PHYSICS,DOKL PHYS,MAIK NAUKA/INTERPERIODICA/SPRINGER,1028-3358,1562-6903,"PHYSICS, MULTIDISCIPLINARY",SCIE,787,0.8,Q4,0.17,1.16%
Doklady Biochemistry and Biophysics,DOKL BIOCHEM BIOPHYS,MAIK NAUKA/INTERPERIODICA/SPRINGER,1607-6729,1608-3091,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,675,0.8,Q4,0.16,10.76%
Doklady Biochemistry and Biophysics,DOKL BIOCHEM BIOPHYS,MAIK NAUKA/INTERPERIODICA/SPRINGER,1607-6729,1608-3091,BIOPHYSICS,SCIE,675,0.8,Q4,0.16,10.76%
Orthopadie,ORTHOPADIE,SPRINGER,2731-7145,2731-7153,ORTHOPEDICS,SCIE,"1,484",0.8,Q4,0.15,20.88%
IEEE INDUSTRY APPLICATIONS MAGAZINE,IEEE IND APPL MAG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1077-2618,1558-0598,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,865,0.8,Q4,0.13,7.52%
IEEE INDUSTRY APPLICATIONS MAGAZINE,IEEE IND APPL MAG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1077-2618,1558-0598,"ENGINEERING, INDUSTRIAL",SCIE,865,0.8,Q4,0.13,7.52%
INORGANIC MATERIALS,INORG MATER+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0020-1685,1608-3172,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"3,241",0.8,Q4,0.13,0%
Unfallchirurgie,UNFALLCHIRURGIE,SPRINGER,2731-7021,2731-703X,EMERGENCY MEDICINE,SCIE,"1,532",0.8,Q4,0.12,21.86%
Unfallchirurgie,UNFALLCHIRURGIE,SPRINGER,2731-7021,2731-703X,SURGERY,SCIE,"1,532",0.8,Q4,0.12,21.86%
DOKLADY CHEMISTRY,DOKL CHEM,MAIK NAUKA/INTERPERIODICA/SPRINGER,0012-5008,1608-3113,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,482,0.8,Q4,0.11,0%
Studia Logica,STUD LOGICA,SPRINGER,0039-3215,1572-8730,LOGIC,SCIE,"1,069",0.7,Q2,1.1,23.53%
Studia Logica,STUD LOGICA,SPRINGER,0039-3215,1572-8730,MATHEMATICS,SCIE,"1,069",0.7,Q3,1.1,23.53%
EXPOSITIONES MATHEMATICAE,EXPO MATH,ELSEVIER GMBH,0723-0869,1878-0792,MATHEMATICS,SCIE,630,0.7,Q3,0.99,17.36%
BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY,B BRAZ MATH SOC,SPRINGER HEIDELBERG,1678-7544,1678-7714,MATHEMATICS,SCIE,502,0.7,Q3,0.9,4.60%
RAMANUJAN JOURNAL,RAMANUJAN J,SPRINGER,1382-4090,1572-9303,MATHEMATICS,SCIE,"1,264",0.7,Q3,0.68,10.09%
SEMIGROUP FORUM,SEMIGROUP FORUM,SPRINGER,0037-1912,1432-2137,MATHEMATICS,SCIE,"1,361",0.7,Q3,0.66,18.28%
TRANSFORMATION GROUPS,TRANSFORM GROUPS,SPRINGER BIRKHAUSER,1083-4362,1531-586X,MATHEMATICS,SCIE,875,0.7,Q3,0.65,26.95%
ANNALS OF GLOBAL ANALYSIS AND GEOMETRY,ANN GLOB ANAL GEOM,SPRINGER,0232-704X,1572-9060,MATHEMATICS,SCIE,842,0.7,Q3,0.63,30.60%
Bulletin of the Iranian Mathematical Society,B IRAN MATH SOC,SPRINGER SINGAPORE PTE LTD,1017-060X,1735-8515,MATHEMATICS,SCIE,877,0.7,Q3,0.63,3.71%
JOURNAL OF NUMBER THEORY,J NUMBER THEORY,ACADEMIC PRESS INC ELSEVIER SCIENCE,0022-314X,1096-1658,MATHEMATICS,SCIE,"3,503",0.7,Q3,0.6,13.15%
GRAPHS AND COMBINATORICS,GRAPH COMBINATOR,SPRINGER JAPAN KK,0911-0119,1435-5914,MATHEMATICS,SCIE,"1,561",0.7,Q3,0.53,9.50%
Applications of Mathematics,APPL MATH-CZECH,SPRINGERNATURE,0862-7940,1572-9109,"MATHEMATICS, APPLIED",SCIE,553,0.7,Q4,0.49,0%
JOURNAL OF NONLINEAR MATHEMATICAL PHYSICS,J NONLINEAR MATH PHY,SPRINGERNATURE,1402-9251,1776-0852,"MATHEMATICS, APPLIED",SCIE,793,0.7,Q4,0.47,64.71%
JOURNAL OF NONLINEAR MATHEMATICAL PHYSICS,J NONLINEAR MATH PHY,SPRINGERNATURE,1402-9251,1776-0852,"PHYSICS, MATHEMATICAL",SCIE,793,0.7,Q4,0.47,64.71%
ACTA MATHEMATICA SINICA-ENGLISH SERIES,ACTA MATH SIN,SPRINGER HEIDELBERG,1439-8516,1439-7617,MATHEMATICS,SCIE,"1,924",0.7,Q3,0.46,0%
ACTA MATHEMATICA SINICA-ENGLISH SERIES,ACTA MATH SIN,SPRINGER HEIDELBERG,1439-8516,1439-7617,"MATHEMATICS, APPLIED",SCIE,"1,924",0.7,Q4,0.46,0%
METRIKA,METRIKA,SPRINGER HEIDELBERG,0026-1335,1435-926X,STATISTICS & PROBABILITY,SCIE,"1,047",0.7,Q4,0.37,14.04%
Psychotherapie,PSYCHOTHERAPIE,SPRINGER,2731-7161,2731-717X,"PSYCHOLOGY, CLINICAL",SSCI,406,0.7,Q4,0.37,49.24%
JOURNAL OF SYMBOLIC COMPUTATION,J SYMB COMPUT,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,0747-7171,1095-855X,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,"2,150",0.7,Q4,0.35,18%
JOURNAL OF SYMBOLIC COMPUTATION,J SYMB COMPUT,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,0747-7171,1095-855X,"MATHEMATICS, APPLIED",SCIE,"2,150",0.7,Q4,0.35,18%
Journal of Applied Spectroscopy,J APPL SPECTROSC+,SPRINGER,0021-9037,1573-8647,SPECTROSCOPY,SCIE,"1,713",0.7,Q4,0.27,0%
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,APPL ALGEBR ENG COMM,SPRINGER,0938-1279,1432-0622,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,571,0.7,Q4,0.23,10.53%
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,APPL ALGEBR ENG COMM,SPRINGER,0938-1279,1432-0622,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,571,0.7,Q4,0.23,10.53%
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,APPL ALGEBR ENG COMM,SPRINGER,0938-1279,1432-0622,"MATHEMATICS, APPLIED",SCIE,571,0.7,Q4,0.23,10.53%
IEEE ANNALS OF THE HISTORY OF COMPUTING,IEEE ANN HIST COMPUT,IEEE COMPUTER SOC,1058-6180,1934-1547,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,366,0.7,Q4,0.21,3.03%
IEEE ANNALS OF THE HISTORY OF COMPUTING,IEEE ANN HIST COMPUT,IEEE COMPUTER SOC,1058-6180,1934-1547,HISTORY & PHILOSOPHY OF SCIENCE,SCIE,366,0.7,Q2,0.21,3.03%
Applied Geophysics,APPL GEOPHYS,SPRINGER,1672-7975,1993-0658,GEOCHEMISTRY & GEOPHYSICS,SCIE,"1,138",0.7,Q4,0.2,0%
IZVESTIYA ATMOSPHERIC AND OCEANIC PHYSICS,IZV ATMOS OCEAN PHY+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0001-4338,1555-628X,METEOROLOGY & ATMOSPHERIC SCIENCES,SCIE,"1,314",0.7,Q4,0.2,0.41%
IZVESTIYA ATMOSPHERIC AND OCEANIC PHYSICS,IZV ATMOS OCEAN PHY+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0001-4338,1555-628X,OCEANOGRAPHY,SCIE,"1,314",0.7,Q4,0.2,0.41%
Review of Economic Design,REV ECON DES,SPRINGER HEIDELBERG,1434-4742,1434-4750,ECONOMICS,SSCI,239,0.7,Q4,0.2,21.35%
STRENGTH OF MATERIALS,STRENGTH MATER+,SPRINGER,0039-2316,1573-9325,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",SCIE,"1,229",0.7,Q4,0.2,0%
Radiologie,RADIOLOGIE,SPRINGER HEIDELBERG,2731-7048,2731-7056,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,696,0.7,Q4,0.19,17.53%
Nephrologie & Therapeutique,NEPHROL THER,"ELSEVIER MASSON, CORP OFF",1769-7255,1872-9177,UROLOGY & NEPHROLOGY,SCIE,568,0.7,Q4,0.18,17.11%
BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,B EXP BIOL MED+,SPRINGER,0007-4888,1573-8221,"MEDICINE, RESEARCH & EXPERIMENTAL",SCIE,"3,138",0.7,Q4,0.17,0%
Grundwasser,GRUNDWASSER,SPRINGER HEIDELBERG,1430-483X,1432-1165,ENVIRONMENTAL SCIENCES,SCIE,174,0.7,Q4,0.17,67.65%
Grundwasser,GRUNDWASSER,SPRINGER HEIDELBERG,1430-483X,1432-1165,WATER RESOURCES,SCIE,174,0.7,Q4,0.17,67.65%
AUTOMATION AND REMOTE CONTROL,AUTOMAT REM CONTR+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0005-1179,1608-3032,AUTOMATION & CONTROL SYSTEMS,SCIE,"1,782",0.7,Q4,0.14,0.23%
AUTOMATION AND REMOTE CONTROL,AUTOMAT REM CONTR+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0005-1179,1608-3032,INSTRUMENTS & INSTRUMENTATION,SCIE,"1,782",0.7,Q4,0.14,0.23%
HIGH ENERGY CHEMISTRY,HIGH ENERG CHEM+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0018-1439,1608-3148,"CHEMISTRY, PHYSICAL",SCIE,660,0.7,Q4,0.1,0.87%
Russian Journal of Physical Chemistry A,RUSS J PHYS CHEM A+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0036-0244,1531-863X,"CHEMISTRY, PHYSICAL",SCIE,"3,911",0.7,Q4,0.1,2.05%
INDAGATIONES MATHEMATICAE-NEW SERIES,INDAGAT MATH NEW SER,ELSEVIER,0019-3577,1872-6100,MATHEMATICS,SCIE,828,0.6,Q3,0.66,20.75%
Journal of Comparative Germanic Linguistics,J COMP GER LINGUIST,SPRINGER,1383-4924,1572-8552,LINGUISTICS,SSCI,153,0.6,Q3,0.6,73.08%
ALGEBRAS AND REPRESENTATION THEORY,ALGEBR REPRESENT TH,SPRINGER,1386-923X,1572-9079,MATHEMATICS,SCIE,721,0.6,Q3,0.56,20.99%
MATHEMATICAL NOTES,MATH NOTES+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0001-4346,1573-8876,MATHEMATICS,SCIE,"2,542",0.6,Q3,0.56,0%
APPLIED CATEGORICAL STRUCTURES,APPL CATEGOR STRUCT,SPRINGER,0927-2852,1572-9095,MATHEMATICS,SCIE,442,0.6,Q3,0.55,18.90%
MANUSCRIPTA MATHEMATICA,MANUSCRIPTA MATH,SPRINGER HEIDELBERG,0025-2611,1432-1785,MATHEMATICS,SCIE,"2,198",0.6,Q3,0.55,22.77%
DOKLADY MATHEMATICS,DOKL MATH,MAIK NAUKA/INTERPERIODICA/SPRINGER,1064-5624,1531-8362,MATHEMATICS,SCIE,922,0.6,Q3,0.48,10.48%
ARCHIV DER MATHEMATIK,ARCH MATH,SPRINGER BASEL AG,0003-889X,1420-8938,MATHEMATICS,SCIE,"2,500",0.6,Q3,0.47,20.14%
ENDEAVOUR,ENDEAVOUR,PERGAMON-ELSEVIER SCIENCE LTD,0160-9327,1873-1929,HISTORY & PHILOSOPHY OF SCIENCE,SCIE,665,0.6,Q2,0.46,16.67%
ENDEAVOUR,ENDEAVOUR,PERGAMON-ELSEVIER SCIENCE LTD,0160-9327,1873-1929,MULTIDISCIPLINARY SCIENCES,SCIE,665,0.6,Q4,0.46,16.67%
ALGEBRA UNIVERSALIS,ALGEBR UNIV,SPRINGER BASEL AG,0002-5240,1420-8911,MATHEMATICS,SCIE,773,0.6,Q3,0.44,17.39%
Asian Journal of Social Science,ASIAN J SOC SCI,ELSEVIER,1568-4849,1568-5314,AREA STUDIES,SSCI,474,0.6,Q4,0.43,4.82%
Asian Journal of Social Science,ASIAN J SOC SCI,ELSEVIER,1568-4849,1568-5314,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,474,0.6,Q4,0.43,4.82%
TOPOLOGY AND ITS APPLICATIONS,TOPOL APPL,ELSEVIER,0166-8641,1879-3207,MATHEMATICS,SCIE,"3,055",0.6,Q3,0.42,6.55%
TOPOLOGY AND ITS APPLICATIONS,TOPOL APPL,ELSEVIER,0166-8641,1879-3207,"MATHEMATICS, APPLIED",SCIE,"3,055",0.6,Q4,0.42,6.55%
COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS,COMP GEOM-THEOR APPL,ELSEVIER,0925-7721,1879-081X,MATHEMATICS,SCIE,"1,004",0.6,Q3,0.4,25.60%
COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS,COMP GEOM-THEOR APPL,ELSEVIER,0925-7721,1879-081X,"MATHEMATICS, APPLIED",SCIE,"1,004",0.6,Q4,0.4,25.60%
Journal of the Korean Statistical Society,J KOREAN STAT SOC,SPRINGER HEIDELBERG,1226-3192,2005-2863,STATISTICS & PROBABILITY,SCIE,528,0.6,Q4,0.31,4.17%
Clinics in Podiatric Medicine and Surgery,CLIN PODIATR MED SUR,W B SAUNDERS CO-ELSEVIER INC,0891-8422,1558-2302,ORTHOPEDICS,SCIE,892,0.6,Q4,0.28,0.65%
MATHEMATICAL SOCIAL SCIENCES,MATH SOC SCI,ELSEVIER,0165-4896,1879-3118,ECONOMICS,SSCI,"1,169",0.6,Q4,0.25,23.98%
MATHEMATICAL SOCIAL SCIENCES,MATH SOC SCI,ELSEVIER,0165-4896,1879-3118,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,169",0.6,Q4,0.25,23.98%
MATHEMATICAL SOCIAL SCIENCES,MATH SOC SCI,ELSEVIER,0165-4896,1879-3118,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"1,169",0.6,Q4,0.25,23.98%
European Surgery-Acta Chirurgica Austriaca,EUR SURG,SPRINGER WIEN,1682-8631,1682-4016,SURGERY,SCIE,340,0.6,Q4,0.24,39.68%
INTERNATIONAL JOURNAL OF GAME THEORY,INT J GAME THEORY,SPRINGER HEIDELBERG,0020-7276,1432-1270,ECONOMICS,SSCI,"1,385",0.6,Q4,0.23,26.57%
INTERNATIONAL JOURNAL OF GAME THEORY,INT J GAME THEORY,SPRINGER HEIDELBERG,0020-7276,1432-1270,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,385",0.6,Q4,0.23,26.57%
INTERNATIONAL JOURNAL OF GAME THEORY,INT J GAME THEORY,SPRINGER HEIDELBERG,0020-7276,1432-1270,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"1,385",0.6,Q4,0.23,26.57%
INTERNATIONAL JOURNAL OF GAME THEORY,INT J GAME THEORY,SPRINGER HEIDELBERG,0020-7276,1432-1270,STATISTICS & PROBABILITY,SCIE,"1,385",0.6,Q4,0.23,26.57%
Ethik in der Medizin,ETHIK MED,SPRINGER,0935-7335,1437-1618,MEDICAL ETHICS,SCIE,157,0.6,Q4,0.22,78.50%
ACTA INFORMATICA,ACTA INFORM,SPRINGER,0001-5903,1432-0525,"COMPUTER SCIENCE, INFORMATION SYSTEMS",SCIE,707,0.6,Q4,0.2,44.32%
GEOMAGNETISM AND AERONOMY,GEOMAGN AERONOMY+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0016-7932,1555-645X,GEOCHEMISTRY & GEOPHYSICS,SCIE,"1,294",0.6,Q4,0.19,3.46%
Russian Journal of Marine Biology,RUSS J MAR BIOL+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1063-0740,1608-3377,MARINE & FRESHWATER BIOLOGY,SCIE,937,0.6,Q4,0.17,0.92%
COSMIC RESEARCH,COSMIC RES+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0010-9525,1608-3075,ASTRONOMY & ASTROPHYSICS,SCIE,608,0.6,Q4,0.16,5.45%
COSMIC RESEARCH,COSMIC RES+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0010-9525,1608-3075,"ENGINEERING, AEROSPACE",SCIE,608,0.6,Q4,0.16,5.45%
INSTRUMENTS AND EXPERIMENTAL TECHNIQUES,INSTRUM EXP TECH+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0020-4412,1608-3180,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"1,086",0.6,Q4,0.16,4.49%
INSTRUMENTS AND EXPERIMENTAL TECHNIQUES,INSTRUM EXP TECH+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0020-4412,1608-3180,INSTRUMENTS & INSTRUMENTATION,SCIE,"1,086",0.6,Q4,0.16,4.49%
Russian Physics Journal,RUSS PHYS J+,SPRINGER,1064-8887,1573-9228,"PHYSICS, MULTIDISCIPLINARY",SCIE,"1,515",0.6,Q4,0.16,0%
ANNALES MEDICO-PSYCHOLOGIQUES,ANN MED-PSYCHOL,MASSON EDITEUR,0003-4487,1769-6631,PSYCHIATRY,SCIE,"1,215",0.6,Q4,0.15,22.12%
ANNALES MEDICO-PSYCHOLOGIQUES,ANN MED-PSYCHOL,MASSON EDITEUR,0003-4487,1769-6631,PSYCHOLOGY,SCIE,"1,215",0.6,Q4,0.15,22.12%
Journal of Hematopathology,J HEMATOP,SPRINGER HEIDELBERG,1868-9256,1865-5785,HEMATOLOGY,SCIE,193,0.6,Q4,0.14,13.76%
Journal of Hematopathology,J HEMATOP,SPRINGER HEIDELBERG,1868-9256,1865-5785,PATHOLOGY,SCIE,193,0.6,Q4,0.14,13.76%
METAL SCIENCE AND HEAT TREATMENT,MET SCI HEAT TREAT+,SPRINGER,0026-0673,1573-8973,METALLURGY & METALLURGICAL ENGINEERING,SCIE,"1,439",0.6,Q4,0.14,0%
GLASS AND CERAMICS,GLASS CERAM+,SPRINGER,0361-7610,1573-8515,"MATERIALS SCIENCE, CERAMICS",SCIE,892,0.6,Q4,0.13,0%
TECHNICAL PHYSICS LETTERS,TECH PHYS LETT+,MAIK NAUKA/INTERPERIODICA/SPRINGER,1063-7850,1090-6533,"PHYSICS, APPLIED",SCIE,"2,126",0.6,Q4,0.13,0%
Artery Research,ARTERY RES,BMC,1872-9312,1876-4401,PERIPHERAL VASCULAR DISEASE,SCIE,314,0.6,Q4,0.12,94.94%
IEEE Pulse,IEEE PULSE,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2154-2287,2154-2317,"ENGINEERING, BIOMEDICAL",SCIE,422,0.6,Q4,0.12,0%
Journal of Applied Mechanics and Technical Physics,J APPL MECH TECH PH+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0021-8944,1573-8620,MECHANICS,SCIE,"1,839",0.6,Q4,0.12,0%
Journal of Applied Mechanics and Technical Physics,J APPL MECH TECH PH+,MAIK NAUKA/INTERPERIODICA/SPRINGER,0021-8944,1573-8620,"PHYSICS, APPLIED",SCIE,"1,839",0.6,Q4,0.12,0%
REVUE DES MALADIES RESPIRATOIRES,REV MAL RESPIR,MASSON EDITEUR,0761-8425,1776-2588,RESPIRATORY SYSTEM,SCIE,972,0.6,Q4,0.12,32.55%
CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,CHEM TECH FUELS OIL+,SPRINGER,0009-3092,1573-8310,ENERGY & FUELS,SCIE,776,0.6,Q4,0.11,0%
CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,CHEM TECH FUELS OIL+,SPRINGER,0009-3092,1573-8310,"ENGINEERING, CHEMICAL",SCIE,776,0.6,Q4,0.11,0%
CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,CHEM TECH FUELS OIL+,SPRINGER,0009-3092,1573-8310,"ENGINEERING, PETROLEUM",SCIE,776,0.6,Q4,0.11,0%
